g45µ|sba|pf|so3|mgo|sio2|fe2o3|caot|al2o3|na2o|k2o|r1_iram1622|r2_iram1622|r3_iram1622|r7_iram1622|r28_iram1622
1.006496880031605|-0.1446926205273796|-0.9615840846592775|-0.02800070280332232|0.18377729262272882|1.3410128134500876|-0.6751716528572089|-1.1186778523788266|1.0853698980094646|0.07420344504033594|0.2938734683525734||31.4||47.7|60.3
0.0015389020171937846|-0.19487923656150713|-0.8248784880444081|0.1601858387644406|-0.10311486101908753|-0.23422522584186842|-0.43119524094143064|-1.3234244155159198|1.228969330278977|0.8519306917922146|-0.2404531030580989|17.0|29.5|34.8|45.0|59.2
0.13426920100022888|-0.4458123167321448|-0.8248784880444081|-0.02800070280332232|-0.3900070146609039|1.2721499483444296|-0.24143580945138407|-0.8217953358300463|1.0443414887896028|0.46306706841627526|-0.26589722550622613||29.7||45.1|57.8
0.02050037330048499|-0.09450600449325207|-0.3350167668411259|-0.02800070280332232|-0.5047638761176297|1.1258163599949023|-0.32276128008997446|-1.0265418989671324|0.8802278519101583|0.8519306917922146|-0.5203384499874986||29.9||43.7|57.7
0.09634625843364729|-0.8974918610392926|-0.4147616981997996|-0.3102805151549646|-0.33262858393254063|1.2807578064826355|-0.37697826051570377|-1.2312884621042257|1.0443414887896028|0.8519306917922146|-0.41856196019498976||33.6||50.2|58.4
1.2340345354310935|-0.04431938845912453|-0.5970358270196258|0.06609256798056122|-0.33262858393254063|1.4959542599378208|-0.7293886332829359|-1.1698644931630962|1.228969330278977|0.8519306917922146|0.31931759080070066||29.8||45.2|56.9
1.9166475016295619|-0.6967453969027825|-0.6653886253270606|0.34837238033220347|-0.3900070146609039|1.3065813808972586|-0.648063162644343|-0.5863367882223882|1.0648556933995346|0.8519306917922146|0.06487636631942802||30.0||44.7|59.1
1.6891098462300724|-0.09450600449325207|-0.48311449650723437|0.06609256798056122|-0.4473854453892665|1.3840521041411253|-0.7564971234957993|-1.4667470097118838|1.1058841026193948|0.6574988801042448|0.31931759080070066|18.4|29.4|34.3|45.5|57.7
1.8787245590629804|-0.34543908466388973|-0.5514672948146692|0.34837238033220347|0.06902043116600229|1.03973777861283|0.3820594654444898|-1.2824751028884953|0.9622846703498805|0.8519306917922146|0.4210940805932092||27.5||42.7|59.4
2.5992604678280293|-0.19487923656150713|-0.9615840846592775|0.5365589218999665|-0.5047638761176297|1.4615228273849918|-0.6209546724314796|-1.272237774731643|1.1058841026193948|0.8519306917922146|0.24298522345631887||30.7||45.6|57.1
1.5753410185303278|-0.5963721648345274|-0.7793099558394516|-0.02800070280332232|-0.7342775990310829|1.4443071111085775|-0.4040867507285672|-1.3234244155159198|0.8597136473002283|0.8519306917922146|-0.01145600102495378||28.1||43.0|58.1
1.5563795472470365|-0.4959989327662723|-0.5514672948146692|0.1601858387644406|-0.33262858393254063|1.3496206715882964|0.3820594654444898|-0.6272861008498126|1.0853698980094646|0.8519306917922146|-0.08778836836933558||30.1||47.1|58.4
1.4805336621138743|-0.3956257006980172|-0.8020942219419299|0.06609256798056122|0.8149400306347242|1.4443071111085775|0.4633849360830802|-0.18708099010506848|1.4135971717683533|1.0463625034801844|-0.036900123473081047|17.3|30.2|35.8|43.8|56.5
0.39972979896629984|-0.6967453969027825|-0.619820093122104|0.34837238033220347|1.159210615004903|0.8589727577104733|1.2224226620432737|0.3350227458945174|1.4956539902080754|1.0463625034801844|-0.26589722550622613||28.8||44.5|57.6
0.5893445117992078|-0.3956257006980172|-0.06160557361138669|0.1601858387644406|0.7001831691779976|1.2979735227590499|1.141097191404681|0.8264144974235313|1.4135971717683533|0.8519306917922146|0.14120873366380982||29.4||45.0|58.3
0.5324600979493358|-0.09450600449325207|-0.2666639685336911|0.06609256798056122|0.8149400306347242|1.2721499483444296|1.1953141718304103|-1.1391525086925387|1.4956539902080754|1.0463625034801844|0.013988121423173485||28.7||45.0|55.5
0.7410362820655341|0.5579200039504059|-0.7223492905832559|0.1601858387644406|0.5854263077212711|0.7901098926048123|0.5447104067216729|-0.23826763088933817|1.3930829671584215|0.8519306917922146|-0.01145600102495378||31.3||46.5|59.4
0.45661421281617265|-0.5963721648345274|-0.8818391533006038|0.1601858387644406|-0.33262858393254063|1.2721499483444296|0.5447104067216729|-1.691968229162682|1.228969330278977|0.26863525672830574|0.37020583569695464||29.5||44.6|55.4
0.32388391383313675|-0.09450600449325207|-0.30084036768740824|-0.21618724437108522|-0.3900070146609039|0.6007370135642501|0.3820594654444898|-0.19731831826192095|1.0648556933995346|0.46306706841627526|0.5228705703857183|16.3|30.2|35.0|45.3|57.9
0.5893445117992078|-0.4458123167321448|-1.1210739473766254|0.1601858387644406|-0.21787172247581407|0.7642863181901922|0.3820594654444898|-1.2415257902610781|1.208455125669047|1.0463625034801844|0.5228705703857183||28.1||41.0|52.9
0.9496124661817322|-0.9476784770734201|-0.4033695651485607|-0.592560327506611|-0.7916560297594462|1.4529149692467862|-0.29565278987711097|-1.3541363999864773|0.9417704657399504|0.8519306917922146|-0.1386766132655901||28.5||43.4|58.6
1.120265707731349|-0.6465587808686549|-1.086897548222908|-1.5334930353454215|-1.0211697526728991|1.2463263739298065|-0.37697826051570377|-2.2243092933191133|0.8186852380803681|0.8519306917922146|-0.2404531030580989||27.1||43.0|54.4
0.8737665810485691|-0.4959989327662723|-0.7223492905832559|-0.592560327506611|-0.5047638761176297|0.5835212972878356|-0.18721882902565476|-2.0502747146525846|0.9622846703498805|1.0463625034801844|-0.2404531030580989||26.1||42.6|55.6
0.5893445117992078|0.40736015584802326|-0.6653886253270606|0.2542791095483241|-0.7916560297594462|1.2463263739298065|0.08386607310298459|-2.0605120428094446|0.8186852380803681|0.8519306917922146|-0.1641207357137171|12.1|28.7|34.6|46.6|55.4
1.3098804205642567|-0.4959989327662723|-1.0413290160179514|0.1601858387644406|-0.7342775990310829|1.5045621180760296|0.11097456331584804|-1.7124428854763871|0.9827988749598124|0.8519306917922146|-0.036900123473081047||24.8||40.7|53.1
-0.11222992568255093|-0.04431938845912453|-0.6767807583782994|-0.780746869074374|-0.33262858393254063|0.7901098926048123|0.11097456331584804|-1.2312884621042257|1.228969330278977|1.0463625034801844|-0.06234424592120831||27.1||44.8|56.8
1.2909189492809663|-0.09450600449325207|-0.7565256897369736|-0.12209397358720168|-0.27525015320417734|1.0139142041982065|0.24651701438017012|-0.19731831826192095|1.0648556933995346|1.0463625034801844|-0.3167854704024807||27.5||44.5|55.2
-0.5862667077648201|-0.5963721648345274|-1.0413290160179514|0.06609256798056122|-0.6768991683027196|1.4443071111085775|0.6802528577859925|-1.2415257902610781|1.0648556933995346|0.8519306917922146|-0.26589722550622613||31.7||47.1|59.3
-0.18807581081571406|-0.2952524686297622|-0.8476627541468864|0.2542791095483241|-0.33262858393254063|1.2979735227590499|0.35495097523162633|-0.11541969300708653|0.8597136473002283|0.8519306917922146|-0.2404531030580989||30.1||45.8|58.2
-0.45353640878178464|-0.6465587808686549|-0.916015552454321|0.7247454634677293|-0.6195207375743563|0.5490898647350068|-0.4040867507285672|0.4373960274630641|0.326344327442035|0.6574988801042448|-0.1641207357137171||33.4||49.6|63.5
-0.09326845439925972|-0.24506585259563465|-0.6653886253270606|-0.6866535982904904|-0.7916560297594462|0.5232662903203835|-0.4583037311542965|0.007428244875172399|0.3673727366618952|0.6574988801042448|-0.11323249081746284|21.1|34.1|39.1|46.8|62.0
-0.3966519949319123|-0.847305245005165|-1.1096818143253862|-0.12209397358720168|-0.5047638761176297|1.2205027995151834|-0.43119524094143064|0.007428244875172399|0.5725147827612016|0.6574988801042448|-0.2404531030580989||33.8||49.2|63.2
-0.5862667077648201|-0.3956257006980172|-1.0185447499154732|0.5365589218999665|-0.6195207375743563|1.4012678204175397|-0.18721882902565476|-1.0674912115945567|1.0853698980094646|0.8519306917922146|0.4210940805932092|15.8|28.6||43.9|54.7
-0.3018446385154588|-0.9978650931075477|-0.7907020888906907|-0.4984670567227275|-0.6768991683027196|1.392659962279334|-0.24143580945138407|-1.0674912115945567|1.1263983072293249|0.8519306917922146|0.3956499581450819|16.4|28.9||44.7|56.2
-0.20703728209900443|-1.0480517091416752|-0.9615840846592775|-0.12209397358720168|-0.6195207375743563|1.564817125043482|-0.26854429966424753|-1.6407815883784052|1.249483534888909|0.8519306917922146|0.3956499581450819|16.0|28.0||45.0|57.8
0.17219214356681042|-0.7971186289710375|-1.0413290160179514|0.63065219268385|-0.6768991683027196|1.5045621180760296|-0.32276128008997446|-1.7226802136332469|1.228969330278977|0.8519306917922146|0.5483146928338455|16.5|29.3||43.8|57.0
-0.01742256926609658|-0.847305245005165|-1.1780346126328212|-0.21618724437108522|-0.7342775990310829|0.4716191414911401|-0.5125207115800234|-0.4123022095558668|0.5314863735413395|0.6574988801042448|0.013988121423173485|22.3|33.3||49.3|60.9
0.09634625843364729|-0.6465587808686549|-1.1324660804278646|-0.12209397358720168|-0.5047638761176297|0.4888348577675546|-0.48541222136715995|0.4885826682473338|0.4289153504916873|0.6574988801042448|-0.1386766132655901|22.6|33.3||49.8|61.5
-0.036384040549387785|-0.3956257006980172|-0.8248784880444081|-0.02800070280332232|-0.5047638761176297|1.2721499483444296|-0.6751716528572089|-0.8627446484574635|0.8802278519101583|0.8519306917922146|0.37020583569695464||33.6||50.8|61.1
0.1153077297169385|-0.5461855488003998|-0.7337414236344953|-0.3102805151549646|-0.5621423068459931|0.540482006596798|-0.648063162644343|0.2121748080122585|0.3878869412718271|0.8519306917922146|-0.036900123473081047||34.5||49.8|61.0
0.17219214356681042|-0.6967453969027825|-0.9957604838129949|-0.40437378593884815|-0.5621423068459931|1.1774635088241485|-0.1601103388127913|-1.0777285397514094|0.716114215030714|0.8519306917922146|-0.08778836836933558||32.2||49.4|61.3
0.07738478715035693|-0.9476784770734201|-1.0527211490691906|0.06609256798056122|-0.3900070146609039|1.0225220623364153|0.32784248501876045|-1.1698644931630962|0.8597136473002283|1.0463625034801844|-0.036900123473081047||32.8||50.2|64.0
1.1581886502979304|-0.2952524686297622|-0.8476627541468864|-0.02800070280332232|-0.6195207375743563|1.2721499483444296|-0.5667376920057527|-0.6682354134772299|0.9417704657399504|0.8519306917922146|0.19209697856006433||30.5||47.3|60.2
-0.11222992568255093|-0.04431938845912453|-1.0413290160179514|-0.780746869074374|-0.4473854453892665|1.427091394832163|-0.29565278987711097|-1.0163045708102798|1.0033130795697425|1.0463625034801844|0.09032048876755529|20.0|32.0|35.4|48.3|58.3
0.8358436384819875|0.30698692377976816|-1.0641132821204298|0.1601858387644406|-0.5047638761176297|1.2979735227590499|-0.5125207115800234|-0.9344059455554454|1.0033130795697425|0.8519306917922146|0.47198232548946367||33.1||50.3|59.8
0.475575684099463|-0.24506585259563465|-1.1780346126328212|-0.21618724437108522|-0.6195207375743563|1.3065813808972586|-0.37697826051570377|-0.7910833513594815|0.8597136473002283|0.8519306917922146|0.11576461121568254||33.8||47.9|60.2
-0.5862667077648201|-0.5461855488003998|-0.8476627541468864|0.2542791095483241|-0.5621423068459931|1.392659962279334|0.3820594654444898|-0.6170487726929529|0.9007420565200902|0.8519306917922146|-0.5712266948837531||33.9||49.7|60.9
-0.43457493749849385|-0.847305245005165|-0.9501919516080384|0.34837238033220347|-0.6195207375743563|1.2635420902062209|-0.2143273192385206|-0.7603713668889168|0.7366284196406458|0.8519306917922146|-0.3676737152987352||30.4||46.4|58.5
0.3807683276830095|-0.2952524686297622|-1.2577795439914947|1.0070252758193758|-0.6195207375743563|1.2118949413769775|-0.1058933583870644|-1.384848384457042|0.8186852380803681|0.8519306917922146|-0.2913413479543534|20.3|30.9|34.8|49.3|59.7
0.1153077297169385|-0.3956257006980172|-0.916015552454321|0.2542791095483241|-0.21787172247581407|1.2205027995151834|0.7886868186374488|-0.1358943493207915|1.2905119441087691|1.0463625034801844|-0.1386766132655901||31.1||46.6|61.3
0.15323067228352008|-0.34543908466388973|-0.5400751617634298|0.2542791095483241|-0.5621423068459931|0.4371877089383081|0.3820594654444898|-0.30992892798732014|1.208455125669047|1.0463625034801844|-0.34222959285060794||32.9||47.9|59.6
0.210115086133392|-0.4458123167321448|-0.8704470202493647|-0.02800070280332232|-0.6195207375743563|0.9622670553689632|0.9513377599146343|0.09956419828685932|1.4135971717683533|0.46306706841627526|-0.2404531030580989||33.1||48.8|62.0
0.6272674543657893|-0.9978650931075477|-1.0982896812741472|0.1601858387644406|-0.5621423068459931|1.392659962279334|1.141097191404681|-0.11541969300708653|1.4956539902080754|0.6574988801042448|-0.11323249081746284||32.9||50.2|59.7
-0.2639216959488772|-0.4959989327662723|-1.0755054151716688|0.06609256798056122|-0.33262858393254063|0.8417570414340588|1.1139887011918175|-1.2210511339473733|1.4546255809882136|1.0463625034801844|-0.2404531030580989||33.3||49.8|61.9
-0.33976758108204036|-0.4458123167321448|-0.7793099558394516|0.34837238033220347|-0.6195207375743563|1.2721499483444296|1.1139887011918175|-0.17684366194820872|1.4956539902080754|1.0463625034801844|-0.3167854704024807|19.1|28.9|33.0|46.5|59.5
1.7459942600799443|-0.5963721648345274|-1.1552503465303428|0.1601858387644406|-0.21787172247581407|0.7728941763283979|0.9242292697017709|-0.20755564641877344|1.4956539902080754|0.8519306917922146|-0.34222959285060794||30.6||48.6|60.4
-0.07430698311596935|0.1564270756773856|-0.9615840846592775|-0.02800070280332232|0.7575615999063608|1.4443071111085775|0.9513377599146343|-0.10518236485022676|1.4751397855981436|0.6574988801042448|0.37020583569695464||32.4||49.9|61.0
-0.22599875338229564|0.25680030774564067|-0.8020942219419299|0.1601858387644406|1.331345907189993|0.7815020344666067|0.6531443675731291|0.5602439653453157|1.228969330278977|0.6574988801042448|0.31931759080070066||34.7||52.6|62.7
0.3428453851164279|0.3571735398138957|-1.1210739473766254|0.2542791095483241|0.8149400306347242|1.4787385436614064|1.086880210978954|0.31454808958080516|1.4956539902080754|0.46306706841627526|0.37020583569695464||33.0||48.1|59.9
-0.45353640878178464|0.5579200039504059|-0.9843683507617558|0.06609256798056122|0.6428047384496344|0.7901098926048123|-0.43119524094143064|-1.1493898368493913|1.0033130795697425|0.6574988801042448|0.31931759080070066||32.7||49.8|60.1
-0.036384040549387785|0.05605384360913053|-0.7679178227882125|0.34837238033220347|1.2739674764616298|1.5476014087670673|-0.4583037311542965|-0.19731831826192095|1.228969330278977|1.0463625034801844|0.37020583569695464|20.2|31.5|38.5|48.2|59.8
-0.20703728209900443|0.30698692377976816|-0.9274076855055601|-0.12209397358720168|-0.5621423068459931|1.1688556506859398|-0.1601103388127913|-0.9139312892417332|0.777656828860506|1.0463625034801844|-0.08778836836933558||34.5||49.7|61.5
-0.3966519949319123|0.3571735398138957|-1.1552503465303428|-0.3102805151549646|-0.5621423068459931|1.2979735227590499|-0.26854429966424753|-1.3541363999864773|0.9827988749598124|1.0463625034801844|0.09032048876755529||33.9||48.6|57.1
-0.07430698311596935|0.005867227575002997|-1.1894267456840601|-0.3102805151549646|-0.6195207375743563|1.03973777861283|-0.4040867507285672|-1.6100696039078404|0.9417704657399504|0.8519306917922146|0.11576461121568254||33.9||51.5|60.8
-0.6241896503314017|0.5579200039504059|-1.1552503465303428|0.9129320050354922|-0.04573643029072425|1.7627978622222529|-0.5125207115800234|-1.1391525086925387|1.4956539902080754|0.26863525672830574|0.5228705703857183|19.9|34.1|39.6|49.5|59.8
-0.41561346621520306|0.7084798520527884|-1.2008188787352991|2.700704149929238|0.7001831691779976|1.7714057203604585|0.11097456331584804|1.3587555615799696|1.208455125669047|1.0463625034801844|-0.34222959285060794||29.9||45.4|59.7
0.30492244254984635|0.45754677188215076|-0.8248784880444081|-0.40437378593884815|-0.5621423068459931|1.2549342320680152|-0.5667376920057527|-1.743154869946952|1.1058841026193948|0.8519306917922146|0.2938734683525734||34.2||48.8|59.1
-0.32080610979874913|-0.5461855488003998|-0.4603302304047561|-0.21618724437108522|-0.5047638761176297|1.0741692111656587|-0.7293886332829359|-1.5179336504961536|0.9827988749598124|0.8519306917922146|0.2938734683525734||31.5||47.3|60.3
-0.37769052364862193|0.1564270756773856|-0.8248784880444081|-0.40437378593884815|-0.33262858393254063|1.1774635088241485|-0.6209546724314796|-1.6305442602215527|1.1469125118392567|1.0463625034801844|0.37020583569695464|19.8|31.2|36.9|48.4|58.8
-0.3966519949319123|0.10624045964325805|-0.5970358270196258|-0.02800070280332232|-0.27525015320417734|-0.2256173677036627|-1.271558437540217|0.6319052624432977|-0.06342556014664574|0.8519306917922146|0.2938734683525734||30.7||46.2|58.2
0.39972979896629984|0.6582932360186609|-0.5856436939683863|0.06609256798056122|-0.21787172247581407|1.06556135302745|-0.5938461822186162|-1.2824751028884953|1.167426716449187|0.8519306917922146|0.5228705703857183||31.1||45.2|58.7
0.4376527415328814|0.3571735398138957|-0.4945066295584733|0.34837238033220347|-0.33262858393254063|1.0139142041982065|-0.5396292017928869|-1.4462723533981716|1.0853698980094646|0.8519306917922146|0.2938734683525734||31.9||45.9|58.2
0.2669994999832648|0.40736015584802326|-0.6881728914295389|0.8188387342516128|-0.04573643029072425|1.1516399344095254|-0.48541222136715995|-1.2620004465747905|1.269997739498839|1.0463625034801844|0.44653820304133646||30.4||47.7|59.5
0.13426920100022888|-0.1446926205273796|-0.7223492905832559|-0.12209397358720168|-0.27525015320417734|1.0569534948892443|-0.5125207115800234|-1.5179336504961536|1.1058841026193948|0.8519306917922146|0.19209697856006433||29.9||46.8|58.5
-0.09326845439925972|0.8590397001551711|-0.619820093122104|-0.3102805151549646|-0.1604932917474508|1.03973777861283|-0.37697826051570377|-1.4462723533981716|1.1469125118392567|0.8519306917922146|0.19209697856006433|18.9|30.5|38.4|47.5|59.4
0.5514215692326262|-0.2952524686297622|-0.6767807583782994|-0.6866535982904904|-0.1604932917474508|1.2032870832387688|-0.32276128008997446|-1.7533921981038043|1.1469125118392567|1.0463625034801844|0.013988121423173485||30.0||47.5|59.2
0.13426920100022888|0.25680030774564067|-0.6312122261733429|0.34837238033220347|-0.10311486101908753|1.0827770693038645|-0.24143580945138407|-1.1391525086925387|1.1058841026193948|1.0463625034801844|0.11576461121568254||30.1||46.5|59.2
0.2669994999832648|0.05605384360913053|-0.893231286351843|-0.592560327506611|-0.10311486101908753|1.1086006437184877|-0.1058933583870644|-1.2210511339473733|0.9622846703498805|1.0463625034801844|-0.11323249081746284||31.9||47.1|59.6
0.36180685639971827|0.8590397001551711|-0.9615840846592775|0.1601858387644406|0.2411557233510921|1.5389935506288586|0.300733994805897|-1.2312884621042257|1.4341113763782836|1.0463625034801844|-0.34222959285060794||30.9||47.6|59.6
0.475575684099463|0.005867227575002997|-1.1438582134791038|0.1601858387644406|0.47066944626454454|1.2721499483444296|0.8429037990631781|-0.7091847261046471|1.4751397855981436|0.8519306917922146|-0.3676737152987352|19.3|31.6|38.3|49.0|61.0
0.2859609712665552|-0.2952524686297622|-0.8362706210956473|0.34837238033220347|0.06902043116600229|-0.10510735376875836|0.7073613479988584|-0.6477607571635177|1.0853698980094646|1.0463625034801844|-0.2913413479543534||31.0||49.0|61.8
-0.3966519949319123|0.45754677188215076|-1.0299368829667124|0.2542791095483241|-0.5621423068459931|0.7556784600519835|-0.13300184859992786|-1.364373728143337|0.777656828860506|0.8519306917922146|-0.5203384499874986||33.3||47.6|58.5
-1.0792649611303802|0.40736015584802326|-1.1780346126328212|0.34837238033220347|0.18377729262272882|0.2392069717595402|-0.1601103388127913|0.31454808958080516|0.5520005781512715|1.0463625034801844|-0.8511120418131527||32.5||51.0|60.6
-0.20703728209900443|0.40736015584802326|-1.1438582134791038|0.2542791095483241|-0.5047638761176297|1.4443071111085775|0.08386607310298459|-0.15636900563450373|0.9827988749598124|1.0463625034801844|-0.749335552020644||30.6|||
0.13426920100022888|0.5077333879162783|-0.8590548871981256|-0.02800070280332232|-0.3900070146609039|1.03973777861283|0.5718188969345364|-0.2280303027324857|1.0648556933995346|1.0463625034801844|-0.6475590622281349||30.4||48.9|58.6
0.24803802869997357|0.45754677188215076|-1.1096818143253862|0.34837238033220347|-0.21787172247581407|0.8589727577104733|0.9242292697017709|-1.1493898368493913|1.3315403533286312|0.46306706841627526|-0.8511120418131527||32.7||47.6|57.8
0.475575684099463|1.3107192444623188|-1.3830930075551253|-0.21618724437108522|-0.5621423068459931|0.8417570414340588|0.300733994805897|-0.11541969300708653|0.8802278519101583|1.0463625034801844|0.24298522345631887|18.1|32.1|37.4|48.4|59.9
0.4376527415328814|0.959412932223426|-0.6767807583782994|0.34837238033220347|-0.21787172247581407|1.1258163599949023|0.7886868186374488|-0.23826763088933817|1.4751397855981436|0.6574988801042448|0.2684293459044461||32.7||52.1|62.3
0.475575684099463|0.10624045964325805|-0.7907020888906907|0.1601858387644406|0.5854263077212711|0.7815020344666067|0.7073613479988584|-1.1801018213199561|1.4135971717683533|0.6574988801042448|0.37020583569695464||32.0||53.1|63.0
0.03946184458377536|0.959412932223426|-0.8818391533006038|-0.12209397358720168|1.0444537535481766|1.2893656646208442|1.032663230553227|0.3452600740513699|1.4751397855981436|1.0463625034801844|0.31931759080070066||34.1||52.3|62.1
0.36180685639971827|1.059786164291681|-1.2008188787352991|0.1601858387644406|0.5854263077212711|0.7901098926048123|1.4935075641719155|-0.7091847261046471|1.4546255809882136|1.0463625034801844|0.5228705703857183||36.3||52.3|63.0
0.15323067228352008|1.1601593963599361|-1.269171677042734|-0.12209397358720168|0.7575615999063608|0.7901098926048123|1.141097191404681|-1.2517631184179379|1.4956539902080754|1.0463625034801844|0.5228705703857183|19.4|34.6|41.5|50.8|61.7
0.8168821671986971|1.2605326284281912|-0.7679178227882125|-0.21618724437108522|0.5280478769929078|0.7556784600519835|-0.6751716528572089|-0.2280303027324857|0.1212022813427305|0.26863525672830574|0.24298522345631887||35.1||49.8|60.5
-0.036384040549387785|1.1601593963599361|-0.813486354993169|-0.02800070280332232|0.18377729262272882|0.7556784600519835|-0.051676377961335083|-1.1391525086925387|0.6135431919810618|1.0463625034801844|0.37020583569695464||36.3||49.9|59.8
0.15323067228352008|1.3609058604964464|-1.2008188787352991|-0.3102805151549646|0.06902043116600229|0.7728941763283979|1.141097191404681|-0.30992892798732014|1.3520545579385612|0.6574988801042448|0.37020583569695464||36.8||50.4|61.2
0.2859609712665552|1.0095995482575537|-1.269171677042734|-0.12209397358720168|0.47066944626454454|0.7212470274991545|0.7615783284245854|-1.2620004465747905|1.2905119441087691|1.0463625034801844|0.2684293459044461||35.1||53.4|60.4
0.32388391383313675|0.3571735398138957|-0.8476627541468864|0.06609256798056122|1.2739674764616298|0.7556784600519835|1.4392905837461862|0.785465184796114|1.269997739498839|0.8519306917922146|0.2684293459044461||35.1||53.7|62.0
0.45661421281617265|0.5077333879162783|-0.9729762177105167|0.2542791095483241|1.331345907189993|1.392659962279334|1.710375485874828|-0.21779297457562594|1.5161681948180057|0.46306706841627526|0.3447617132488274|17.3|33.6|41.7|50.2|60.8
0.4945371553827542|0.5579200039504059|-1.1438582134791038|0.34837238033220347|0.8149400306347242|1.4443071111085775|1.9272434075777378|-1.3234244155159198|1.6187392178676578|1.0463625034801844|0.37020583569695464||33.0||52.1|60.2
0.32388391383313675|0.8590397001551711|-1.1324660804278646|0.1601858387644406|1.159210615004903|0.6954234530845312|1.4392905837461862|-1.3234244155159198|1.228969330278977|0.46306706841627526|0.2938734683525734||35.2||52.4|60.6
0.17219214356681042|0.5077333879162783|-1.0982896812741472|-0.12209397358720168|1.2739674764616298|0.9622670553689632|1.276639642469003|-0.21779297457562594|1.0033130795697425|0.6574988801042448|0.37020583569695464||32.6||50.7|61.2
0.5703830405159165|0.758666468086916|-1.0527211490691906|0.1601858387644406|0.7575615999063608|0.7901098926048123|1.3850736033204591|-1.2620004465747905|1.208455125669047|0.8519306917922146|0.37020583569695464||33.1||50.2|59.3
-0.036384040549387785|0.8088530841210435|-1.3717008745038861|-0.02800070280332232|0.987075322819814|0.7642863181901922|1.4663990739590496|-1.2620004465747905|1.4546255809882136|1.0463625034801844|0.3447617132488274||32.2||47.3|59.5
0.4186912702495911|0.5579200039504059|-0.7337414236344953|0.2542791095483241|1.2739674764616298|1.530385692490653|1.3579651131075934|-0.20755564641877344|1.4956539902080754|0.6574988801042448|0.37020583569695464|19.5|32.9|41.6|49.6|59.8
