g45µ|sba|pf|so3|mgo|sio2|fe2o3|caot|al2o3|na2o|k2o|r28_iram1622
-0.2070372820990044|0.4073601558480232|-1.1438582134791038|0.2542791095483241|-0.5047638761176297|1.4443071111085777|0.0838660731029845|-0.1563690056345037|0.9827988749598124|1.0463625034801844|-0.749335552020644|
4.32475435460749|-1.14842494120993|-0.9957604838129948|-2.286239201616473|-0.0457364302907242|0.2994619787269893|-1.623968810307449|0.3862093866787871|1.0238272841796725|0.8519306917922146|-0.0623442459212083|
-0.2070372820990044|0.4575467718821507|-1.0185447499154732|-0.1220939735872016|0.6428047384496344|0.5576977228732124|1.1139887011918177|-0.3611155687715898|-0.3711386292956025|0.2686352567283057|0.2175411010081916|
6.2398629542198565|-0.847305245005165|1.191529062024917|-1.627586306129305|0.4706694462645445|-0.9314617350366712|-0.2956527898771109|0.1609881672279887|-1.2327352229126851|0.2686352567283057|-0.444006082643117|
-0.4914593513483662|-1.1986115572440577|0.9636864010001344|0.5365589218999665|-1.2506834755863516|-1.138050330353648|-0.7022801430700724|1.2870942644819878|-0.3301102200757423|-1.092387425087482|-0.0877883683693355|
0.5514215692326262|-0.94767847707342|1.3282346586397862|0.3483723803322034|-1.2506834755863516|-1.129442472215439|-0.8378225941343921|1.2973315926388402|-0.3506244246856724|-1.092387425087482|-0.1386766132655901|
1.8028786739298173|-1.2989847893123128|1.0548234654100477|0.3483723803322034|-0.5621423068459931|-0.9917167420041234|-0.5396292017928869|0.4885826682473338|-0.5147380615651168|-1.092387425087482|-0.1895648581618443|
0.6841518682156612|0.2568003077456406|1.1345683967687212|0.2542791095483241|-0.963791321944536|-1.1552660466300624|0.0838660731029845|0.6011932779727329|-0.9045079491537966|-1.092387425087482|-0.444006082643117|
0.7410362820655341|0.106240459643258|1.202921195076156|-0.2161872443710852|-0.963791321944536|-1.1983053373211|0.2465170143801701|0.6728545750707149|-1.007078972203449|-1.092387425087482|-0.4948943275393712|
0.0773847871503569|0.0058672275750029|1.1801369289736776|0.442465651116087|-0.7342775990310829|-1.1122267559390246|0.2465170143801701|0.7240412158549846|-1.068621586033241|-1.092387425087482|-0.4185619601949897|
-0.3587290523653307|0.6582932360186609|1.647214384074482|0.0660925679805612|-1.0211697526728991|-1.3274232093942102|0.1380830535287139|0.5602439653453157|-1.007078972203449|-1.092387425087482|-0.469450205091244|
0.9306509948984418|-1.5499178694829503|1.4649402552546558|-0.8748401398582533|-0.7342775990310829|-0.8712067280692191|-0.0245678877484716|0.7547532003255494|-0.6993659030544912|-1.092387425087482|-0.1641207357137171|
0.5514215692326262|-0.847305245005165|0.9750785340513732|-0.0280007028033223|-0.963791321944536|-1.241344628012138|0.2194085241673042|0.7752278566392616|-1.02759317681338|-1.092387425087482|-0.1641207357137171|
0.3618068563997182|-1.14842494120993|1.0548234654100477|-0.4984670567227275|-0.9064128912161726|-1.2843839187031754|0.300733994805897|0.5295319808747511|-1.068621586033241|-1.092387425087482|-0.2658972255062261|
1.859763087779689|-1.2989847893123128|1.3510189247422644|-1.1571199522098998|-0.9064128912161726|-1.0950110396626105|0.2736255045930336|0.9492624353057902|-1.007078972203449|-1.092387425087482|-0.2150089806099716|
-0.2259987533822956|-0.5461855488003998|1.1117841306662428|0.1601858387644406|-0.963791321944536|-0.9400695931748768|-0.2956527898771109|1.020923732403772|-0.6378232892247|-1.092387425087482|-0.2404531030580989|
2.3337998698619584|-0.6465587808686549|1.1459605298199604|-1.0630266814260163|-0.9064128912161726|-0.9745010257277058|0.1651915437415773|1.0311610605606247|-0.8429653353240055|-1.092387425087482|-0.2404531030580989|
0.4566142128161726|-0.4458123167321448|1.1117841306662428|0.2542791095483241|-0.9064128912161726|-0.8970303024838392|-0.2685442996642475|0.8673638100509485|-0.5967948800048389|-1.092387425087482|-0.1386766132655901|
2.0683392718958875|-1.3491714053464403|1.1687447959224389|-0.3102805151549646|-0.9064128912161726|-0.9314617350366712|-0.241435809451384|0.9594997634626428|-0.6993659030544912|-1.092387425087482|-0.1386766132655901|
0.0015389020171937|-1.7506643336194605|1.3510189247422644|-0.6866535982904904|-0.6768991683027196|-0.8712067280692191|-0.1058933583870644|0.5500066371884632|-0.5967948800048389|-1.092387425087482|-0.0114560010249537|
1.120265707731349|-0.4959989327662723|1.3738031908447428|-1.0630266814260163|-0.6768991683027196|-0.9917167420041234|-0.4854122213671599|0.6933292313844271|-0.6173090846147691|-1.092387425087482|-0.0623442459212083|
-0.2259987533822956|-0.9978650931075476|0.6333145425141997|-0.4984670567227275|-0.6195207375743563|-0.9917167420041234|-0.241435809451384|0.457870683776769|-0.5967948800048389|-1.092387425087482|0.0139881214231734|
1.992493386762724|-0.847305245005165|1.4649402552546558|-0.0280007028033223|-0.6195207375743563|-1.103618897800819|-0.0245678877484716|0.5397693090316035|-0.6993659030544912|-0.8979556133995121|-0.036900123473081|
-0.188075810815714|-1.1986115572440577|0.7700201391290693|-0.1220939735872016|-0.5047638761176297|-0.9572853094512914|-0.3498697703028403|0.3145480895808051|-0.576280675394908|-0.8979556133995121|0.0139881214231734|
-0.1311913969658412|-1.399358021380568|1.3624110577935038|-0.1220939735872016|-0.5621423068459931|-0.9745010257277058|-0.1058933583870644|0.5500066371884632|-0.6788516984445612|-0.8979556133995121|-0.036900123473081|
-0.7758814205977276|-0.94767847707342|0.9295100018464172|0.2542791095483241|-0.5047638761176297|-0.9831088838659148|-0.2685442996642475|0.6933292313844271|-0.6583374938346301|-0.8979556133995121|-0.0114560010249537|
0.8168821671986971|0.2568003077456406|1.0320391993075693|0.5365589218999665|-0.5621423068459931|-0.8970303024838392|-0.1601103388127913|0.6830919032275674|-0.6378232892247|-0.8979556133995121|0.064876366319428|
0.4945371553827542|-0.7971186289710375|1.100391997615004|0.442465651116087|-0.6195207375743563|-0.9745010257277058|-0.241435809451384|0.8878384663646608|-0.8839937445438657|-0.8979556133995121|-0.1641207357137171|
-0.2070372820990044|-4.460741599462347|1.2484897272811124|0.1601858387644406|-0.5621423068459931|-1.0519717489715723|-0.1601103388127913|0.9390251071489304|-0.9045079491537966|-0.8979556133995121|-0.1641207357137171|
0.3238839138331367|-1.499731253448823|1.487724521357134|0.442465651116087|-0.9064128912161726|-0.7162652815814857|-0.2956527898771109|0.928787778992078|-0.7814227214942134|-0.8979556133995121|-0.1641207357137171|
-0.2639216959488772|-0.1948792365615071|1.4535481222034168|1.1952118173871344|-0.5047638761176297|-0.707657423443277|-0.0787848681741985|0.9902117479332074|-0.7609085168842833|-0.8979556133995121|-0.1386766132655901|
0.0015389020171937|-0.2450658525956346|1.3282346586397862|0.2542791095483241|-0.5621423068459931|-0.7937360048253524|-0.2685442996642475|0.7957025129529666|-0.8224511307140745|-0.8979556133995121|-0.1641207357137171|
0.4566142128161726|-0.1948792365615071|0.906725735743939|0.9129320050354922|-0.5047638761176297|-0.6990495653050682|-0.1330018485999278|0.9083131226783656|-0.8019369261041444|-0.8979556133995121|-0.1641207357137171|
-0.6621125928979829|-0.3454390846638897|1.1687447959224389|0.0660925679805612|-0.5621423068459931|-0.707657423443277|-0.0787848681741985|0.9390251071489304|-0.6583374938346301|0.0742034450403359|-0.2150089806099716|
0.9685739374650234|-2.051784029824226|1.0206470662563298|0.442465651116087|-0.5047638761176297|-0.6904417071668625|-0.0787848681741985|0.8161771692666788|-0.6993659030544912|-0.8979556133995121|-0.1132324908174628|
-0.3018446385154588|-1.4495446374146954|0.9864706671026128|0.0660925679805612|-0.5047638761176297|-0.7506967141343147|-0.1330018485999278|0.8468891537372435|-0.6583374938346301|-0.8979556133995121|-0.1386766132655901|
1.1581886502979304|-1.600104485517078|1.0320391993075693|0.0660925679805612|-0.5621423068459931|-0.7506967141343147|0.0838660731029845|0.9697370916194952|-0.7609085168842833|-0.8979556133995121|-0.2150089806099716|
-0.4345749374984938|0.0560538436091305|0.8839414696414607|0.1601858387644406|-0.4473854453892665|-1.103618897800819|-0.7022801430700724|0.857126481894096|-0.7403943122743523|-1.092387425087482|-0.036900123473081|
0.6083059830824981|-1.0480517091416752|1.5560773196645687|-1.627586306129305|-0.5047638761176297|-0.9745010257277058|-0.4583037311542965|0.857126481894096|-0.8429653353240055|-0.8979556133995121|-0.1132324908174628|
0.7410362820655341|-0.2450658525956346|1.647214384074482|0.442465651116087|-0.4473854453892665|-0.9486774513130856|-0.7022801430700724|0.9492624353057902|-0.6788516984445612|-1.092387425087482|-0.0877883683693355|
0.5324600979493358|-0.1446926205273796|1.635822251023243|0.63065219268385|-0.3900070146609039|-0.8625988699310103|-0.7293886332829359|0.9083131226783656|-0.6583374938346301|-0.8979556133995121|-0.036900123473081|
0.7410362820655341|-0.847305245005165|0.906725735743939|-0.2161872443710852|-0.4473854453892665|-0.6732259908904481|-0.4583037311542965|1.0311610605606247|-0.6378232892247|-1.092387425087482|-0.1895648581618443|
-0.1691143395324228|-0.1446926205273796|1.3054503925373078|-0.4043737859388481|-0.3900070146609039|-0.8281674373781813|-0.648063162644343|1.0516357168743296|-0.7403943122743523|-1.092387425087482|-0.1132324908174628|
-0.3776905236486219|-0.5963721648345274|0.849765070487743|-20.916706816824984|20.43836333973495|-0.776520288548938|-9.268563050335104|0.8161771692666788|-0.6378232892247|16.989771061893695|4.314044815156677|
-0.3397675810820403|-0.6967453969027825|0.9978628001538516|-0.6866535982904904|-0.5621423068459931|-0.7937360048253524|0.1380830535287139|0.9697370916194952|-0.7609085168842833|-1.092387425087482|-0.2404531030580989|
-0.7948428918810184|-0.5461855488003998|1.0206470662563298|-0.2161872443710852|-0.5047638761176297|-0.9572853094512914|-0.1601103388127913|0.7240412158549846|-0.7198801076644222|-1.092387425087482|-0.1641207357137171|
-0.1122299256825509|-0.7971186289710375|1.202921195076156|-0.780746869074374|-0.5047638761176297|-1.008932458280538|-0.051676377961335|0.6523799187570026|-0.7609085168842833|-1.092387425087482|-0.1641207357137171|
-0.1691143395324228|-0.2450658525956346|1.0092549332050909|-0.1220939735872016|-0.2752501532041773|-0.9228538768984624|-0.4583037311542965|0.8673638100509485|-0.576280675394908|-0.8979556133995121|-0.0114560010249537|
1.4046877769807111|-0.5963721648345274|1.1573526628711994|-0.2161872443710852|-0.4473854453892665|-0.9917167420041234|-0.241435809451384|0.8776011382078083|-0.6993659030544912|-1.092387425087482|-0.1641207357137171|
-0.8138043631643092|0.0560538436091305|0.6788830747191563|0.3483723803322034|-0.2752501532041773|-0.9572853094512914|-0.5938461822186162|0.9083131226783656|-0.5967948800048389|-1.092387425087482|-0.0623442459212083|
